date,Meeting_ECB,Meeting_FED,EUR/USD,VIX,surprise_index,cip,sov_diff2Y,BS,Money_mkt,d_rate
2018-05-31,0.0,0.0,1.1815354838709677,15.15516129032258,0.3158516129032258,12.579819053106448,-2.821716129032258,-1.0451922735576322,-2.6346069354838715,-2.025
2018-06-30,0.0,0.0,1.1673766666666665,15.851333333333333,0.25044,-3.866092624535709,-2.715388888888889,-1.0131513084706736,-2.6395516666666667,-2.1666666666666665
2018-07-31,0.0,0.0,1.1689451612903226,14.390645161290323,0.1714,-9.828848810179853,-2.757484946236559,-0.9998112238642028,-2.638449516129032,-2.275
2018-08-31,0.0,0.0,1.153941935483871,13.78951612903226,0.10591935483870965,-11.938889240725329,-2.74308064516129,-1.0056276195622154,-2.609290322580645,-2.275
2018-09-30,0.0,0.0,1.1651016666666665,13.756,0.20736666666666664,-7.049535079154716,-2.83641,-1.012119783549056,-2.6228176666666667,-2.3083333333333336
2018-10-31,0.0,0.0,1.1482451612903224,19.240483870967743,0.1051290322580645,9.352157560068855,-2.9091709677419355,-0.9780334405675299,-2.7453346774193546,-2.525
2018-11-30,0.0,0.0,1.1361783333333333,18.255666666666666,0.06623333333333334,9.233552769929425,-2.874776666666667,-0.9959491584110634,-2.8429523333333337,-2.525
2018-12-31,0.0,0.0,1.1372225806451612,23.596129032258066,0.17494838709677418,-5.5804517490261665,-2.7957,-0.9747186011976846,-2.9190585483870968,-2.621774193548387
2019-01-31,0.0,0.0,1.1419048387096775,17.448709677419355,-0.1382870967741935,-1.8826962673940637,-2.7639354838709678,-0.9598285282247362,-2.9174535483870967,-2.775
2019-02-28,0.0,0.0,1.1348928571428571,15.853392857142856,-0.382275974025974,-0.29261472361677504,-2.7184732142857144,-0.9853635200691956,-2.838495,-2.775
2019-03-31,0.0,0.0,1.129625806451613,15.486774193548387,-0.32855718475073314,-5.864893307016268,-2.647570967741936,-0.9698307733000168,-2.8299035483870965,-2.775
2019-04-30,0.0,0.0,1.123275,14.020333333333333,-0.08593333333333333,1.17614605460462,-2.5980583333333334,-0.9350420488976368,-2.776928,-2.775
2019-05-31,0.0,0.0,1.1186693548387097,16.16564516129032,-0.26317741935483874,-2.0468334710431955,-2.439367741935484,-0.9413091413450785,-2.760590161290323,-2.775
2019-06-30,0.0,0.0,1.1293233333333332,15.459833333333334,-0.2332083333333333,-4.243477204062638,-2.1077966666666668,-0.9228534518412201,-2.6900915,-2.775
2019-07-31,0.0,0.0,1.1210709677419355,14.794677419354839,-0.2902108294930875,-4.9281333284454085,-2.241667741935484,-0.9197610025759771,-2.6595914516129033,-2.775
2019-08-31,0.0,0.0,1.111858064516129,17.799354838709675,-0.14349974398361492,-11.832856264038089,-2.072358064516129,-0.9284606559892857,-2.6390395161290323,-2.525
2019-09-30,0.0,0.0,1.10029,16.287,-0.0022074074074074257,-4.331475113502232,-2.1914016666666662,-0.9282947005193655,-2.631313833333334,-2.4683333333333333
2019-10-31,0.0,0.0,1.1057838709677419,14.694032258064516,-0.014774193548387092,19.576116949862094,-2.0833612903225807,-0.945946475954292,-2.5177067741935484,-2.366935483870968
2019-11-30,0.0,0.0,1.1049766666666665,13.226333333333335,0.07229999999999999,13.799814747320017,-2.067215,-1.0241211272675492,-2.4908133333333335,-2.125
2019-12-31,0.0,0.0,1.1110322580645162,13.455322580645161,-0.054062724014336934,5.587259617378777,-2.040993548387097,-1.0316979503636756,-2.467987903225806,-2.125
2020-01-31,0.0,0.0,1.1100935483870968,18.953387096774193,0.10267562724014334,-0.8574301972887544,-1.9560741935483872,-1.0183622987057983,-1.779373064516129,-2.125
2020-02-29,0.0,0.0,1.0914155172413793,25.429310344827588,0.36791379310344824,-4.369414583167565,-1.7843632183908045,-1.0714388145033884,-1.6830805172413792,-2.125
2020-03-31,0.0,0.0,1.1058999999999999,51.93935483870968,0.3752717121588089,34.619912523834174,-0.8255311827956989,-1.1453037055335042,-1.4398454838709678,-1.157258064516129
2020-04-30,0.0,0.0,1.08672,34.958999999999996,0.39606089743589745,15.239278882183303,-0.43659833333333337,-1.3085251354614564,-1.0691946666666667,-0.625
2020-05-31,0.0,0.0,1.091493548387097,29.04790322580645,0.19536612903225803,0.08733589346604115,-0.3570193548387096,-1.3830973376651396,-0.7690037096774194,-0.625
2020-06-30,0.0,0.0,1.12555,30.732666666666667,0.5209077777777777,3.1585395160557455,-0.4875616666666666,-1.4123375102335676,-0.8241111666666667,-0.625
2020-07-31,0.0,0.0,1.1458225806451612,25.648709677419355,0.4809731182795699,0.29114032699182624,-0.5414677419354839,-1.3720280498052537,-0.884951129032258,-0.625
2020-08-31,0.0,0.0,1.182691935483871,23.684838709677418,0.49446401985111665,-6.392975692734868,-0.5746741935483871,-1.3833534395186071,-0.998319193548387,-0.625
2020-09-30,0.0,0.0,1.178515,27.35666666666667,0.6400871794871795,-4.8303277161558675,-0.6085683333333333,-1.3891425784254785,-0.882576,-0.625
2020-10-31,0.0,0.0,1.1765838709677419,30.218870967741935,0.6756,-1.9581007756113058,-0.688563440860215,-1.3627344675453388,-0.8904269892473118,-0.625
2020-11-30,0.0,0.0,1.1839916666666668,25.844,0.7048244444444445,1.7878452945264216,-0.7585544444444444,-1.4010798852714756,-0.8699072777777779,-0.625
2020-12-31,0.0,0.0,1.217258064516129,27.26290322580645,0.31389247311827956,10.88974517770411,-0.7530774193548387,-1.4198733943617012,-0.88529,-0.625
2021-01-31,0.0,0.0,1.216783870967742,23.661935483870966,0.27396774193548384,1.0843292954038484,-0.7364967741935483,-1.3818584781929215,-0.7423041129032258,-0.625
2021-02-28,0.0,0.0,1.2092964285714287,22.989642857142858,0.36739285714285713,4.063111881169049,-0.6935517857142858,-1.4330049142722707,-0.7129694642857143,-0.625
2021-03-31,0.0,0.0,1.189458064516129,20.830000000000002,0.24340762463343105,6.9543452832532,-0.7150516129032257,-1.453554349750564,-0.7176745967741935,-0.625
2021-04-30,0.0,0.0,1.1962183333333334,18.553833333333333,0.4190954545454545,6.927333216429011,-0.7258133333333333,-1.4461943940945987,-0.7106625,-0.625
2021-05-31,0.0,0.0,1.214583870967742,19.307096774193546,0.31817448680351906,6.927333216429011,-0.6937870967741936,-1.4648296781130934,-0.6950062903225807,-0.625
2021-06-30,0.0,0.0,1.2034366666666665,18.629666666666665,0.12120303030303028,6.927333216429011,-0.7391916666666667,-1.461032674823784,-0.6938163333333334,-0.625
2021-07-31,0.0,0.0,1.1826290322580644,18.598709677419354,0.17469354838709675,6.927333216429011,-0.7846301075268818,-1.450618953399603,-0.6893449999999999,-0.625
2021-08-31,0.0,0.0,1.176817741935484,18.089354838709678,0.11356451612903222,6.927333216429011,-0.8280602150537635,-1.4824487445734869,-0.6850817741935484,-0.625
2021-09-30,0.0,0.0,1.1864,20.713333333333335,0.3575,6.92733321642901,-0.8417066666666667,-1.5040535623643525,-0.7252716666666668,-0.625
